date,clock,class,attendance,Home Team,Goals Home,Away Team,Away Goals,home_possessions,away_possessions,home_shots,away_shots,home_on,away_on,home_off,away_off,home_blocked,away_blocked,home_pass,away_pass,home_chances,away_chances,home_corners,away_corners,home_offside,away_offside,home_tackles,away_tackles,home_duels,away_duels,home_saves,away_saves,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,links,stadium_Amex Stadium,stadium_Anfield,stadium_Bramall Lane,stadium_Carrow Road,stadium_Craven Cottage,stadium_Elland Road,stadium_Emirates Stadium,stadium_Etihad Stadium,stadium_Goodison Park,stadium_Gtech Community Stadium,stadium_London Stadium,stadium_Molineux,stadium_Old Trafford,stadium_Selhurst Park,"stadium_St James' Park, Newcastle",stadium_St. Mary's Stadium,stadium_Stamford Bridge,stadium_The City Ground,stadium_The Hawthorns,stadium_The King Power Stadium,stadium_Tottenham Hotspur Stadium,stadium_Turf Moor,stadium_Vicarage Road,stadium_Villa Park,stadium_Vitality Stadium,goal_diff,total_goals
11th February 2023,5:30pm,d,"10,419",14,-0.3698937222376724,3,-0.23549928162871192,-1.3666438629001805,1.3645307318413962,-0.45584952681542945,0.6986185302387612,0.11086542876618548,1.2552632520105074,-0.026442769900226554,0.31363749848881006,-1.0837112514653293,-0.08981610927983379,-1.7484602314855775,0.38567715147391346,0.3417472947580404,-0.9958338448640676,-0.5172226243066277,0.4888980656905729,0.20873790860024544,2.213467274291318,-0.23096987033914756,0.24298940362376487,0.06939812369539777,-0.07821742094621646,1.7636337931883528,-0.0900392970104336,-0.7674396419905171,-0.15948925887241502,0.3391915165310237,0.9987081290167913,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/bournemouth-vs-newcastle-united/464856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1343944406089605,-0.6053930038663844
8th February 2023,8:00pm,d,"73,456",2,0.3660204895440844,18,0.5755858575154925,1.1701034480823331,-1.171564865828446,1.8601223577936439,-0.6885364514246665,0.8910295571208228,-0.8647369069405719,1.4998740749736175,-0.09498735668518268,1.648679202466212,-0.5311538876376373,0.1737565075879509,-1.9892311081220864,-0.3783856368947619,-0.24251560787333298,0.13756226376617134,0.12745591595824288,-0.4890955688316603,-1.1296073053219602,-0.007836007698891694,0.7680857580949251,-0.07009969165564367,0.06102033651581656,-0.931463424284465,0.9212395068505941,-1.0603359231653378,0.1215273641794448,-0.4835283320761403,0.9987081290167913,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/manchester-united-vs-leeds-united/464710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20956536797140812,0.9416063470595769
5th February 2023,2:00pm,h,"29,363",15,-0.3698937222376724,18,-1.0465844207729162,-1.6071306110361376,1.6049556967581098,-1.3466079439727654,-0.2922064566636871,-1.0593807637657704,-0.0167368433601402,-1.1711804035556095,-0.5036122118591755,-0.6933697580465377,-0.08981610927983379,-3.3883933934923647,-0.5560968135382927,-1.0985185685475642,-0.24251560787333298,-1.8267924004522258,-0.9568705332387474,0.20873790860024544,0.8762374424460067,0.569234326715564,1.3166938896319578,-0.22819721572015758,0.2188231283061209,0.6855949061992257,-1.1013181008714614,1.2828343262332285,0.9645772333350243,1.984631213745352,0.21675258844045742,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/nottingham-forest-vs-leeds-united/464852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6766906985352439,-1.4164781430105886
5th February 2023,4:30pm,h,"61,747",7,-0.3698937222376724,0,-1.0465844207729162,-1.211491122167305,1.2094178512499685,-0.2776978433839623,0.6986185302387612,-0.6692986995884518,0.4072631884300757,-0.026442769900226554,0.31363749848881006,0.08731322879104556,0.7928594474357733,-0.6865362987106921,1.1773132380059133,0.3417472947580404,-0.9958338448640676,-0.5172226243066277,0.4888980656905729,0.20873790860024544,-0.4609923893993046,-0.06939017670310002,-0.7445052331428943,-1.3720793015986972,1.3605727394947913,1.2246143496937894,-0.5956786989409475,2.4544194509325115,0.9645772333350243,0.3391915165310237,0.9987081290167913,4.067849832181974,-0.2263002984991699,https://www.skysports.com/football/tottenham-hotspur-vs-manchester-city/464853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6766906985352439,-1.4164781430105886
4th February 2023,12:30p,h,"39,314",16,-0.3698937222376724,1,-1.0465844207729162,-1.6536764332560003,1.6514895609355376,-0.2776978433839623,0.6986185302387612,-0.2792166354111332,-0.4407368751503561,-0.026442769900226554,1.1308872088367956,-0.30302826462774607,0.7928594474357733,-1.1166827018600118,1.0271753595257072,1.782013158063645,-0.9958338448640676,0.4649547078025708,0.12745591595824288,0.9065713860321511,-1.1296073053219602,0.23838066831794272,1.7007195817078802,0.7296877830236608,-0.7372761395998395,-0.39244398078990145,-0.0900392970104336,0.6970417638835869,-0.7215225049761347,1.984631213745352,-0.5652029521358765,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/everton-vs-arsenal/464849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6766906985352439,-1.4164781430105886
4th February 2023,3:00pm,a,"42,055",6,0.3660204895440844,17,2.1977561358039015,0.9606472480929511,-0.962162477030019,0.9693639406363079,-0.49037145404417676,-0.2792166354111332,0.4072631884300757,0.3551364413182344,-0.09498735668518268,2.0390206958850037,-1.4138294443532444,0.9399547881976795,-0.569745711581949,-1.0985185685475642,2.0174391030988708,1.7745244839481689,-0.5954283835064172,0.20873790860024544,4.219312022059285,0.6692598513474026,0.9953662697316951,0.34839375439748066,-0.3566929358702825,-0.931463424284465,-0.0900392970104336,-0.18164707964087545,-0.15948925887241502,-1.3062481806833044,0.9987081290167913,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/aston-villa-vs-leicester-city/464845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.831735646259817,2.5637766253479857
4th February 2023,3:00pm,h,"17,051",8,1.1019347013258411,19,-1.0465844207729162,-0.1952406703669714,0.19342848337611765,0.07860552347897207,0.5004535328582715,-0.2792166354111332,0.8312632202202915,0.3551364413182344,-0.09498735668518268,0.08731322879104556,0.3515216690779697,-1.4124083540251704,-0.46055452723270796,1.0618802264108427,-0.24251560787333298,-0.5172226243066277,-0.2339862337740872,-0.4890955688316603,0.207622526523351,-0.3233011238454606,0.7680857580949251,-0.5908915356328652,0.5808412977074067,1.2246143496937894,-1.6069575028019751,-0.18164707964087545,-0.44050588192427487,-0.4835283320761403,0.21675258844045742,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/brentford-vs-southampton/464846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.148519122098757,0.0553502805529249
4th February 2023,3:00pm,h,"31,600",5,-0.3698937222376724,14,-1.0465844207729162,1.6278040332443149,-1.629147863573158,1.147515624067775,0.10412353809729225,0.5009474929435042,-0.8647369069405719,0.7367156525366955,1.1308872088367956,1.2583377090474204,-0.08981610927983379,1.2894487407565023,-0.9109681626733285,0.3417472947580404,-0.9958338448640676,0.4649547078025708,-0.5954283835064172,-1.186929046263566,-0.4609923893993046,-0.3925495639751951,0.24298940362376487,-2.004469397856752,1.9917839066560075,-0.39244398078990145,0.9212395068505941,0.9899380450584077,-1.0025391280279945,1.1619113651381878,-0.5652029521358765,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/brighton-and-hove-albion-vs-bournemouth/464847,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6766906985352439,-1.4164781430105886
4th February 2023,3:00pm,h,"73,420",2,0.3660204895440844,10,-0.23549928162871192,0.17712590739193,-0.17884243004330913,0.07860552347897207,-0.2922064566636871,0.11086542876618548,-0.4407368751503561,-0.026442769900226554,0.31363749848881006,0.08731322879104556,-0.5311538876376373,0.7652078119182683,0.18094368081908577,-1.0985185685475642,0.5108026291174016,-0.1898301802702282,0.12745591595824288,-0.4890955688316603,1.5448523583686624,-0.06939017670310002,-0.04698918018866696,0.6645888025265078,-0.6722985194508906,-0.39244398078990145,-0.0900392970104336,-0.47454336081569626,-0.44050588192427487,-0.4835283320761403,0.21675258844045742,4.067849832181974,-0.2263002984991699,https://www.skysports.com/football/manchester-united-vs-crystal-palace/464850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6015197711727963,0.13052120791537247
4th February 2023,3:00pm,h,"31,664",12,1.1019347013258411,4,-1.0465844207729162,-0.6994870777488166,0.6975453452982576,-0.2776978433839623,2.0857735119021887,0.5009474929435042,-0.0167368433601402,-0.026442769900226554,1.5395120640107884,-1.0837112514653293,2.999548339224791,-0.6462100734154418,0.8906863790891554,1.0618802264108427,-0.24251560787333298,-1.1720075123794267,0.8503402154229031,-0.4890955688316603,0.207622526523351,0.34610046407530753,1.026715305819526,-0.3769948854279346,0.36734340293228895,-0.39244398078990145,-0.0900392970104336,-0.47454336081569626,-1.0025391280279945,-0.4835283320761403,-0.5652029521358765,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/wolverhampton-wanderers-vs-liverpool/464854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.148519122098757,0.0553502805529249
4th February 2023,5:30pm,d,"52,256",3,-0.3698937222376724,13,-0.23549928162871192,0.9218590629097322,-0.9233842568821621,-0.990304577109831,-0.2922064566636871,-1.0593807637657704,-1.2887369387307879,-0.7896011923371485,0.31363749848881006,-0.30302826462774607,0.3515216690779697,0.11998820719428498,-1.3613817981139489,1.0618802264108427,-0.24251560787333298,-0.5172226243066277,-0.9568705332387474,-1.186929046263566,0.207622526523351,0.2691577528200469,0.07840696416265493,0.5901899676726193,-0.5980383821378066,-1.4704828677790287,-1.1013181008714614,0.11124920153394534,0.6835606102831645,0.3391915165310237,-0.5652029521358765,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/newcastle-united-vs-west-ham-united/464851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1343944406089605,-0.6053930038663844
3rd February 2023,8:00pm,d,"40,041",11,-1.1058079340194293,9,-1.0465844207729162,1.2476798184487707,-1.24912130612416,-0.2776978433839623,-0.2922064566636871,-0.6692986995884518,-0.0167368433601402,0.7367156525366955,-0.5036122118591755,-0.6933697580465377,-0.08981610927983379,0.8189761123119322,-0.9246170607169828,-0.3783856368947619,-0.9958338448640676,0.13756226376617134,-0.9568705332387474,0.9065713860321511,-1.1296073053219602,-0.2925240393433559,1.3166938896319578,0.11589739547907826,-0.12463000676689413,0.6855949061992257,-0.5956786989409475,1.5757306074080493,0.40254398723130463,-0.4835283320761403,1.780663669593125,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/chelsea-vs-fulham/464848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05922351324651309,-2.1523923547923456
23rd January 2023,8:15pm,a,"24,190",9,-1.1058079340194293,7,-0.23549928162871192,0.16161063331864223,-0.16333114198416615,-0.6340012102468967,-0.2922064566636871,0.11086542876618548,-0.4407368751503561,-0.40802198111868754,-0.09498735668518268,-1.0837112514653293,-0.08981610927983379,0.32161933367052925,-0.09203428005401777,-0.3783856368947619,-0.24251560787333298,-0.8446150683430272,1.211782365155233,0.20873790860024544,-1.1296073053219602,-0.4156323773517731,-0.3683168000889286,-1.930070563002863,1.9175237693429235,-0.39244398078990145,0.9212395068505941,-0.18164707964087545,-0.15948925887241502,-0.4835283320761403,0.9987081290167913,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/fulham-vs-tottenham-hotspur/464838,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8703086523907174,-1.3413072156481411
22nd January 2023,2:00pm,d,"36,260",18,-1.1058079340194293,8,-1.0465844207729162,0.5960383073706935,-0.5976472076401638,-0.8121528936783639,-1.0848664461856459,0.11086542876618548,-1.7127369705210038,-1.5527596147740705,0.31363749848881006,-0.30302826462774607,-0.9724916659954408,-0.8075149745964376,-1.975582210078432,-1.0985185685475642,-0.9958338448640676,-1.1720075123794267,-0.5954283835064172,-0.4890955688316603,-0.4609923893993046,-0.8388172892557069,-1.0971818891309868,-0.07009969165564367,0.06102033651581656,-1.4704828677790287,0.9212395068505941,-0.18164707964087545,2.0886437255424637,0.3391915165310237,0.21675258844045742,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/leeds-united-vs-brentford/464839,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05922351324651309,-2.1523923547923456
22nd January 2023,2:00pm,h,"53,282",0,1.1019347013258411,12,-1.0465844207729162,0.34779392219809263,-0.34946659869387925,-0.09954615995249512,-0.2922064566636871,0.8910295571208228,-1.2887369387307879,-0.026442769900226554,0.31363749848881006,-1.0837112514653293,0.3515216690779697,1.3297749660517506,0.9043352771328098,1.782013158063645,-0.9958338448640676,-0.1898301802702282,0.8503402154229031,-0.4890955688316603,-1.1296073053219602,0.34610046407530753,-0.2821069508473953,0.9435844332285908,-0.9507740343749566,-0.931463424284465,-0.0900392970104336,-0.18164707964087545,-0.15948925887241502,-0.4835283320761403,0.21675258844045742,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/manchester-city-vs-wolverhampton-wanderers/464842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.148519122098757,0.0553502805529249
22nd January 2023,4:30pm,h,"60,325",1,1.1019347013258411,2,0.5755858575154925,0.49518902589432473,-0.496823835255736,2.0382740412251112,-1.0848664461856459,0.11086542876618548,-0.0167368433601402,0.7367156525366955,-1.7294867773811538,3.60038666956017,-0.5311538876376373,0.21408273288319937,-0.2012254644032588,0.3417472947580404,-0.9958338448640676,2.1019169279845684,-0.2339862337740872,-0.4890955688316603,1.5448523583686624,0.6692598513474026,-0.3526422820450137,-0.9349861468321004,0.924294432780421,-0.39244398078990145,-0.5956786989409475,-0.7674396419905171,-0.44050588192427487,-0.4835283320761403,0.21675258844045742,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/arsenal-vs-manchester-united/464835,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5263488438103486,1.6775205588413336
21st January 2023,12:30p,d,"53,126",4,-1.1058079340194293,11,-1.0465844207729162,-0.25730176666012133,0.2554736356126885,0.25675720691043924,-0.09404145928319743,-0.6692986995884518,-0.8647369069405719,0.3551364413182344,0.7222623536628029,0.8679962156286288,-0.08981610927983379,-0.14885329477404075,0.262837069081018,-0.3783856368947619,2.0174391030988708,-0.1898301802702282,0.12745591595824288,2.3022383408959626,-0.4609923893993046,1.0924447632513363,-1.473370322184952,-1.0000851273292533,0.98927205292937,-0.39244398078990145,-0.0900392970104336,1.5757306074080493,-0.44050588192427487,1.1619113651381878,-0.5652029521358765,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/liverpool-vs-chelsea/464841,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05922351324651309,-2.1523923547923456
21st January 2023,3:00pm,d,"10,248",14,-0.3698937222376724,15,-0.23549928162871192,-0.6529412555289539,0.6510114811208292,0.43490889034190644,1.6894435171412097,-0.2792166354111332,0.4072631884300757,1.1182948637551564,2.7653866295327667,0.08731322879104556,0.3515216690779697,-0.9822619508758489,0.13999698668812063,0.3417472947580404,-0.24251560787333298,-0.5172226243066277,0.4888980656905729,0.20873790860024544,0.207622526523351,-0.2694412259667779,-0.7288307150989788,0.17169652161949497,-0.18032510975170749,0.6855949061992257,-0.5956786989409475,-0.18164707964087545,-1.0025391280279945,-0.4835283320761403,0.21675258844045742,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/bournemouth-vs-nottingham-forest/464836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1343944406089605,-0.6053930038663844
21st January 2023,3:00pm,d,"32,056",17,0.3660204895440844,5,0.5755858575154925,-1.1028842036542923,1.1008388348359692,-0.8121528936783639,0.3022885354777819,-1.0593807637657704,-0.0167368433601402,-1.1711804035556095,0.7222623536628029,0.4776547222098372,-0.08981610927983379,-0.041316693986708924,1.2865044223551563,-1.0985185685475642,1.2641208661081362,-0.1898301802702282,0.4888980656905729,-1.186929046263566,0.207622526523351,0.8308395449834496,-0.18805984258390374,0.859885744017966,-0.8672313798977369,-0.39244398078990145,-1.6069575028019751,-0.47454336081569626,-0.44050588192427487,-1.3062481806833044,-0.5652029521358765,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/leicester-city-vs-brighton-and-hove-albion/464840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.20956536797140812,0.9416063470595769
21st January 2023,3:00pm,a,"30,158",19,-1.1058079340194293,6,-0.23549928162871192,-1.1106418406909362,1.1085944788655409,-0.990304577109831,0.896783527619251,0.11086542876618548,0.4072631884300757,-1.1711804035556095,1.5395120640107884,-1.0837112514653293,-0.08981610927983379,-1.1973351524505107,0.22189037495005093,-0.3783856368947619,-0.24251560787333298,-1.1720075123794267,-0.9568705332387474,0.9065713860321511,-1.1296073053219602,-1.077339694147015,-0.7445052331428943,1.0644825398661604,-1.071446757508719,0.6855949061992257,0.9212395068505941,2.4544194509325115,-0.44050588192427487,-0.4835283320761403,0.21675258844045742,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/southampton-vs-aston-villa/464843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8703086523907174,-1.3413072156481411
21st January 2023,3:00pm,h,"62,470",13,0.3660204895440844,16,-1.0465844207729162,-1.4442202332666183,1.44208717213711,-0.45584952681542945,-1.2830314435661354,-0.2792166354111332,-0.8647369069405719,-0.7896011923371485,-1.320861922207161,0.08731322879104556,-0.5311538876376373,-0.0278746188882934,1.1909621360495697,0.3417472947580404,-0.9958338448640676,-0.5172226243066277,1.5732245148875632,-0.4890955688316603,0.207622526523351,-0.3925495639751951,-0.33696776400109824,-0.2002976526499489,0.1909755768137139,-0.39244398078990145,-0.5956786989409475,-0.47454336081569626,-1.2835557510798543,-0.4835283320761403,-0.5652029521358765,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/west-ham-united-vs-everton/464844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4126049103170006,-0.6805639312288319
21st January 2023,5:30pm,d,"25,350",10,-1.1058079340194293,3,-1.0465844207729162,-0.9011856407015542,0.8991920900671132,-1.3466079439727654,0.896783527619251,-1.4494628279430892,1.2552632520105074,-1.5527596147740705,1.1308872088367956,0.08731322879104556,-0.5311538876376373,-1.6946919310919135,0.017156904295223256,-1.0985185685475642,0.5108026291174016,-0.8446150683430272,3.7418774132815438,-1.186929046263566,-0.4609923893993046,0.046023890179791,-0.7445052331428943,-0.3118959049307823,0.3023657827833406,2.3026532366829167,-1.1013181008714614,0.6970417638835869,-1.0025391280279945,1.984631213745352,0.21675258844045742,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/crystal-palace-vs-newcastle-united/464837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05922351324651309,-2.1523923547923456
19th January 2023,8:00pm,h,"53,088",0,1.8378489131075981,7,0.5755858575154925,0.5494924851508308,-0.5511133434627353,0.43490889034190644,-0.49037145404417676,0.5009474929435042,-0.4407368751503561,-0.026442769900226554,-0.09498735668518268,0.4776547222098372,-0.5311538876376373,1.0743755391818424,0.549463927997776,1.0618802264108427,-0.24251560787333298,0.7923471518389703,-0.5954283835064172,-1.186929046263566,-0.4609923893993046,1.1770817456321228,-0.04698918018866696,-0.07009969165564367,0.06102033651581656,-0.931463424284465,-0.5956786989409475,-0.18164707964087545,0.9645772333350243,-0.4835283320761403,0.21675258844045742,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/manchester-city-vs-tottenham-hotspur/464702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2622630555921055,2.4134347706230908
18th January 2023,8:00pm,d,"23,343",10,-0.3698937222376724,2,-0.23549928162871192,-0.8856703666282669,0.8836808020079707,-0.6340012102468967,0.6986185302387612,0.11086542876618548,-0.0167368433601402,-0.7896011923371485,1.5395120640107884,-0.6933697580465377,-0.08981610927983379,-0.8075149745964376,0.31743266125563757,-1.0985185685475642,0.5108026291174016,-0.8446150683430272,-0.5954283835064172,-1.186929046263566,-1.1296073053219602,-0.9388428138875461,-0.04698918018866696,0.7761870548073412,-0.7836887254205173,0.14657546270466212,0.41560010492008026,-0.47454336081569626,-0.15948925887241502,-0.4835283320761403,0.21675258844045742,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/crystal-palace-vs-manchester-united/464697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1343944406089605,-0.6053930038663844
15th January 2023,2:00pm,h,"40,075",11,-0.3698937222376724,10,-1.0465844207729162,0.9063437888364444,-0.9078729688230192,0.25675720691043924,-0.2922064566636871,0.11086542876618548,0.4072631884300757,-0.026442769900226554,-0.9122370670331682,0.4776547222098372,-0.08981610927983379,0.6576712111309364,-0.6379902018002249,1.0618802264108427,-0.9958338448640676,1.7745244839481689,0.8503402154229031,0.9065713860321511,-0.4609923893993046,-0.2694412259667779,-0.8699013774942161,1.4178770054221317,-1.424182409745869,1.2246143496937894,0.41560010492008026,-0.18164707964087545,1.8076271024906039,0.3391915165310237,2.562619210169459,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/chelsea-vs-crystal-palace/464828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6766906985352439,-1.4164781430105886
15th January 2023,2:00pm,h,"52,247",3,-0.3698937222376724,9,-1.0465844207729162,0.8908285147631566,-0.8923616807638761,1.147515624067775,-1.2830314435661354,0.11086542876618548,-1.7127369705210038,0.7367156525366955,-0.09498735668518268,1.648679202466212,-0.9724916659954408,0.3350614087689467,-1.2248928176773972,0.3417472947580404,-0.9958338448640676,1.4471320399117693,0.12745591595824288,0.20873790860024544,0.8762374424460067,1.0924447632513363,0.1489422953602733,-0.4234941572116151,0.4137559887529666,-1.4704828677790287,0.41560010492008026,-1.3532322043401586,0.9645772333350243,-0.4835283320761403,0.9987081290167913,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/newcastle-united-vs-fulham/464831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6766906985352439,-1.4164781430105886
15th January 2023,4:30pm,a,"61,870",7,-1.1058079340194293,1,0.5755858575154925,-0.016815018524164314,0.015048670695975472,0.6130605737733736,0.5004535328582715,0.8910295571208228,0.4072631884300757,-0.40802198111868754,0.31363749848881006,0.8679962156286288,0.3515216690779697,0.38882970916261067,0.7132507045216385,0.3417472947580404,0.5108026291174016,-0.5172226243066277,-0.5954283835064172,-0.4890955688316603,0.207622526523351,0.5153744288368812,0.36054828895312907,1.1295815203633126,-1.1364243776576672,0.6855949061992257,1.932518310711622,1.5757306074080493,1.2455938563868842,1.984631213745352,0.21675258844045742,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/tottenham-hotspur-vs-arsenal/464833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.681393791534922,-0.5302220765039368
14th January 2023,12:30p,h,"75,546",2,0.3660204895440844,0,-0.23549928162871192,-1.6614340702926442,1.6592452049651085,-0.990304577109831,-1.2830314435661354,-0.2792166354111332,-1.2887369387307879,-1.5527596147740705,-0.9122370670331682,-0.30302826462774607,-0.5311538876376373,-0.7403045991043562,1.4093445047480517,1.782013158063645,-0.24251560787333298,-1.4993999564158262,-0.9568705332387474,3.0000718183278687,0.207622526523351,-0.36177247947309094,-3.1505437528838804,-0.3118959049307823,0.3023657827833406,-1.4704828677790287,-1.1013181008714614,1.2828343262332285,-1.5645723741317141,1.1619113651381878,-1.3471584927122102,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/manchester-united-vs-manchester-city/464830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6015197711727963,0.13052120791537247
